Date,Close,High,Low,Open,Volume
2025-04-21,24125.55,24189.55,23903.65,23949.15,406100
2025-04-22,24167.25,24242.6,24072.0,24185.4,440900
2025-04-23,24328.95,24359.3,24119.95,24357.6,415000
2025-04-24,24246.7,24347.85,24216.15,24277.9,358800
2025-04-25,24039.35,24365.45,23847.85,24289.0,387700
2025-04-28,24328.5,24355.1,24054.05,24070.25,320500
2025-04-29,24335.95,24457.65,24290.75,24370.7,357600
2025-04-30,24334.2,24396.15,24198.75,24342.05,424500
2025-05-02,24346.7,24589.15,24238.5,24311.9,421100
2025-05-05,24461.15,24526.4,24400.65,24419.5,291500
2025-05-06,24379.6,24509.65,24331.8,24500.75,302400
2025-05-07,24414.4,24449.6,24220.0,24233.3,330100
2025-05-08,24273.8,24447.25,24150.2,24431.5,411400
2025-05-09,24008.0,24164.25,23935.75,23935.75,335600
2025-05-12,24924.7,24944.8,24378.85,24420.1,368700
2025-05-13,24578.35,24973.8,24547.5,24864.05,423000
2025-05-14,24666.9,24767.55,24535.55,24613.8,345500
2025-05-15,25062.1,25116.25,24494.45,24694.45,500800
2025-05-16,25019.8,25070.0,24953.05,25064.65,432700
2025-05-19,24945.45,25062.95,24916.65,25005.35,255300
2025-05-20,24683.9,25010.35,24669.7,24996.2,414800
2025-05-21,24813.45,24946.2,24685.35,24744.25,332700
2025-05-22,24609.7,24737.5,24462.4,24733.95,403300
2025-05-23,24853.15,24909.05,24614.05,24639.5,270500
2025-05-26,25001.15,25079.2,24900.5,24919.35,302800
2025-05-27,24826.2,25062.9,24704.1,24956.65,525700
2025-05-28,24752.45,24864.25,24737.05,24832.5,684400
2025-05-29,24833.6,24892.6,24677.3,24825.1,345400
2025-05-30,24750.7,24863.95,24717.4,24812.6,853900
2025-06-02,24716.6,24754.4,24526.15,24669.7,311100
2025-06-03,24542.5,24845.1,24502.15,24786.3,349300
2025-06-04,24620.2,24644.25,24530.45,24560.45,280900
2025-06-05,24750.9,24899.85,24613.1,24691.2,388400
2025-06-06,25003.05,25029.5,24671.45,24748.7,335600
2025-06-09,25103.2,25160.1,25077.15,25160.1,279200
2025-06-10,25104.25,25199.3,25055.45,25196.05,307300
2025-06-11,25141.4,25222.4,25081.3,25134.15,301200
2025-06-12,24888.2,25196.2,24825.9,25164.45,328300
2025-06-13,24718.6,24754.35,24473.0,24473.0,318700
2025-06-16,24946.5,24967.1,24703.6,24732.35,305800
2025-06-17,24853.4,24982.05,24813.7,24977.85,242400
2025-06-18,24812.05,24947.55,24750.45,24788.35,237600
2025-06-19,24793.25,24863.1,24733.4,24803.25,274600
2025-06-20,25112.4,25136.2,24783.65,24787.65,574700
2025-06-23,24971.9,25057.0,24824.85,24939.75,248500
2025-06-24,25044.35,25317.7,24999.7,25179.9,450200
2025-06-25,25244.75,25266.8,25125.05,25150.35,260600
2025-06-26,25549.0,25565.3,25259.9,25268.95,428900
2025-06-27,25637.8,25654.2,25523.55,25576.65,564000
2025-06-30,25517.05,25669.35,25473.3,25661.65,271000
2025-07-01,25541.8,25593.4,25501.8,25551.35,260700
2025-07-02,25453.4,25608.1,25378.75,25588.3,309800
2025-07-03,25405.3,25587.5,25384.35,25505.1,293400
2025-07-04,25461.0,25470.25,25331.65,25428.85,193500
2025-07-07,25461.3,25489.8,25407.25,25450.45,196100
2025-07-08,25522.5,25548.05,25424.15,25427.85,210400
2025-07-09,25476.1,25548.7,25424.35,25514.6,239100
2025-07-10,25355.25,25524.05,25340.45,25511.65,219600
2025-07-11,25149.85,25322.45,25129.0,25255.5,250000
2025-07-14,25082.3,25151.1,25001.95,25149.5,259500
2025-07-15,25195.8,25245.2,25088.45,25089.5,241300
2025-07-16,25212.05,25255.3,25121.05,25196.6,228800
2025-07-17,25111.45,25238.35,25101.0,25230.75,243400
2025-07-18,24968.4,25144.6,24918.65,25108.55,317000
2025-07-21,25090.7,25111.4,24882.3,24999.0,305200
2025-07-22,25060.9,25182.0,25035.55,25166.65,483700
2025-07-23,25219.9,25233.5,25085.5,25139.35,271500
2025-07-24,25062.1,25246.25,25018.7,25243.3,338700
2025-07-25,24837.0,25010.35,24806.35,25010.35,278100
2025-07-28,24680.9,24889.2,24646.6,24782.45,262100
2025-07-29,24821.1,24847.15,24598.6,24609.65,284700
2025-07-30,24855.05,24902.3,24771.95,24890.4,243900
2025-07-31,24768.35,24956.5,24635.0,24642.25,346300
2025-08-01,24565.35,24784.15,24535.05,24734.9,263400
2025-08-04,24722.75,24736.25,24554.0,24596.05,259300
2025-08-05,24649.55,24733.1,24590.3,24720.25,251800
2025-08-06,24574.2,24671.4,24539.2,24641.35,225100
2025-08-07,24596.15,24634.2,24344.15,24464.2,616700
2025-08-08,24363.3,24585.5,24337.5,24544.25,312600
2025-08-11,24585.05,24600.85,24347.45,24371.5,241100
2025-08-12,24487.4,24702.6,24465.65,24563.35,237000
2025-08-13,24619.35,24664.55,24535.25,24586.2,236000
2025-08-14,24631.3,24673.65,24596.9,24607.25,270200
2025-08-18,24876.95,25022.0,24852.85,24938.2,363100
2025-08-19,24980.65,25012.65,24873.95,24891.35,252300
2025-08-20,25050.55,25088.7,24929.7,24965.8,287100
2025-08-21,25083.75,25153.65,25054.9,25142.0,226500
2025-08-22,24870.1,25084.85,24859.15,25064.15,210200
2025-08-25,24967.75,25021.55,24894.35,24949.15,213000
2025-08-26,24712.05,24919.65,24689.6,24899.5,750500
2025-08-28,24500.9,24702.65,24481.6,24695.8,326600
2025-08-29,24426.85,24572.45,24404.7,24466.7,325500
2025-09-01,24625.05,24635.6,24432.7,24432.7,229300
2025-09-02,24579.6,24756.1,24522.35,24653.0,271600
2025-09-03,24715.05,24737.05,24533.2,24616.5,340300
2025-09-04,24734.3,24980.75,24708.2,24980.75,314100
2025-09-05,24741.0,24832.35,24621.6,24818.85,210100
2025-09-08,24773.15,24885.5,24751.55,24802.6,213200
2025-09-09,24868.6,24891.8,24814.0,24864.1,226900
2025-09-10,24973.1,25035.7,24915.05,24991.0,244100
2025-09-11,25005.5,25037.3,24940.15,24945.5,224600
2025-09-12,25114.0,25139.45,25038.05,25074.45,225700
2025-09-15,25069.2,25138.45,25048.75,25118.9,185400
2025-09-16,25239.1,25261.4,25070.45,25073.6,240100
2025-09-17,25330.25,25346.5,25275.35,25276.6,268900
2025-09-18,25423.6,25448.95,25329.75,25441.05,272200
2025-09-19,25327.05,25428.75,25286.3,25410.2,380400
2025-09-22,25202.35,25331.7,25151.05,25238.1,254500
2025-09-23,25169.5,25261.9,25084.65,25209.0,299200
2025-09-24,25056.9,25149.85,25027.45,25108.75,244400
2025-09-25,24890.85,25092.7,24878.3,25034.5,342500
2025-09-26,24654.7,24868.6,24629.45,24818.55,291500
2025-09-29,24634.9,24791.3,24606.2,24728.55,394400
2025-09-30,24611.1,24731.8,24587.7,24691.95,303000
2025-10-01,24836.3,24867.95,24605.95,24620.55,308900
2025-10-03,24894.25,24904.8,24747.55,24759.55,365900
2025-10-06,25077.65,25095.95,24881.65,24916.55,268800
2025-10-07,25108.3,25220.9,25076.3,25085.3,288000
2025-10-08,25046.15,25192.5,25008.5,25079.75,227400
2025-10-09,25181.8,25199.25,25024.3,25074.3,286300
2025-10-10,25285.35,25330.75,25156.85,25167.65,232900
2025-10-13,25227.35,25267.3,25152.3,25177.3,234300
2025-10-14,25145.5,25310.35,25060.55,25277.55,292100
2025-10-15,25323.55,25365.15,25159.35,25181.95,289900
2025-10-16,25585.3,25625.4,25376.85,25394.9,372800
2025-10-17,25709.85,25781.5,25508.6,25546.85,422100
2025-10-20,25843.15,25926.2,25788.5,25824.6,301100
2025-10-21,25868.6,25934.35,25825.8,25901.2,42500
2025-10-23,25891.4,26104.2,25862.45,26057.2,448400
2025-10-24,25795.15,25944.15,25718.2,25935.1,284900
2025-10-27,25966.05,26005.95,25827.0,25843.2,266300
2025-10-28,25936.2,26041.7,25810.05,25939.95,395200
2025-10-29,26053.9,26097.85,25960.3,25982.0,321900
2025-10-30,25877.85,26032.05,25845.25,25984.4,257400
2025-10-31,25722.1,25953.75,25711.2,25863.8,334400
2025-11-03,25763.35,25803.1,25645.5,25696.85,23300
2025-11-04,25597.65,25787.4,25578.4,25744.75,305100
2025-11-06,25509.7,25679.15,25491.55,25593.35,371900
2025-11-07,25492.3,25551.25,25318.45,25433.8,305600
2025-11-10,25574.35,25653.45,25503.5,25503.5,243600
2025-11-11,25694.95,25715.8,25449.25,25617.0,297700
2025-11-12,25875.8,25934.55,25781.15,25834.3,312600
2025-11-13,25879.15,26010.7,25808.4,25906.1,385200
2025-11-14,25910.05,25940.2,25740.8,25767.9,518900
2025-11-17,26013.45,26024.2,25906.35,25948.2,281800
2025-11-18,25910.05,26029.85,25876.5,26021.8,280000
2025-11-19,26052.65,26074.65,25856.2,25918.1,250100
2025-11-20,26192.15,26246.65,26063.2,26132.1,240400
2025-11-21,26068.15,26179.2,26052.2,26109.55,235600
2025-11-24,25959.5,26142.8,25912.15,26122.8,464700
2025-11-25,25884.8,26032.6,25857.5,25998.5,260500
2025-11-26,26205.3,26215.15,25842.95,25842.95,275300
2025-11-27,26215.55,26310.45,26141.9,26261.25,240300
2025-11-28,26202.95,26280.75,26172.4,26237.45,202500
2025-12-01,26175.75,26325.8,26124.2,26325.8,213800
2025-12-02,26032.2,26154.6,25997.85,26087.95,254800
2025-12-03,25986.0,26066.45,25891.0,26004.9,265700
2025-12-04,26033.75,26098.25,25938.95,25981.85,248100
2025-12-05,26186.45,26202.6,25985.35,25999.8,249300
2025-12-08,25960.55,26178.7,25892.25,26159.8,320700
2025-12-09,25839.65,25923.65,25728.0,25867.1,276000
2025-12-10,25758.0,25947.65,25734.55,25864.05,207900
2025-12-11,25898.55,25922.8,25693.25,25771.4,206100
2025-12-12,26046.95,26057.6,25938.45,25971.2,216300
2025-12-15,26027.3,26047.15,25904.75,25930.05,181600
2025-12-16,25860.1,25980.75,25834.35,25951.5,264400
2025-12-17,25818.55,25929.15,25770.35,25902.4,206500
2025-12-18,25815.55,25902.35,25726.3,25764.7,197600
2025-12-19,25966.4,25993.35,25880.45,25911.5,382900
2025-12-22,26172.4,26180.7,26047.8,26055.85,253000
2025-12-23,26177.15,26233.55,26119.05,26205.2,216600
2025-12-24,26142.1,26236.4,26123.0,26170.65,188800
2025-12-26,26042.3,26144.2,26008.6,26121.25,142200
2025-12-29,25942.1,26106.8,25920.3,26063.35,234300
2025-12-30,25938.85,25976.75,25878.0,25940.9,396900
2025-12-31,26129.6,26187.95,25969.0,25971.05,246300
2026-01-01,26146.55,26197.55,26113.4,26173.3,425600
2026-01-02,26328.55,26340.0,26118.4,26155.1,357500
2026-01-05,26250.3,26373.2,26210.05,26333.7,338800
2026-01-06,26178.7,26273.95,26124.75,26189.7,383000
2026-01-07,26140.75,26187.15,26067.9,26143.1,338200
2026-01-08,25876.85,26133.2,25858.45,26106.5,328500
2026-01-09,25683.3,25940.6,25623.0,25840.4,348800
2026-01-12,25790.25,25813.15,25473.4,25669.05,275800
2026-01-13,25732.3,25899.8,25603.3,25897.35,339500
2026-01-14,25665.6,25791.75,25603.95,25648.55,393100
2026-01-16,25694.35,25873.5,25662.4,25696.05,434000
2026-01-19,25585.5,25653.3,25494.35,25653.1,443100
2026-01-20,25232.5,25585.0,25171.35,25580.3,409800
2026-01-21,25157.5,25300.95,24919.8,25141.0,395600
2026-01-22,25289.9,25435.75,25168.5,25344.15,486400
2026-01-23,25048.65,25347.95,25025.3,25344.6,393900
2026-01-27,25175.4,25246.65,24932.55,25063.35,618700
2026-01-28,25342.75,25372.1,25187.65,25258.85,574900
2026-01-29,25418.9,25458.15,25159.8,25345.0,582400
2026-01-30,25320.65,25370.7,25213.65,25247.55,508400
2026-02-02,25088.4,25108.1,24679.4,24796.5,449200
2026-02-03,25727.55,26341.2,25641.3,26308.05,637300
2026-02-04,25776.0,25818.55,25563.95,25675.05,429800
2026-02-05,25642.8,25757.65,25579.5,25755.9,343800
2026-02-06,25693.7,25703.95,25491.9,25605.8,375500
2026-02-09,25867.3,25922.25,25780.9,25888.7,359400
2026-02-10,25935.15,25989.45,25870.45,25922.65,460900
2026-02-11,25953.85,26009.4,25899.8,25997.45,331400
2026-02-12,25807.2,25906.7,25752.4,25906.7,419400
2026-02-13,25471.1,25630.35,25444.3,25571.15,453500
2026-02-16,25682.75,25697.0,25372.7,25423.6,275800
2026-02-17,25725.4,25764.4,25570.3,25637.95,344100
2026-02-18,25819.35,25828.05,25645.15,25752.65,310200
2026-02-19,25454.35,25885.3,25388.75,25873.35,298200
2026-02-20,25571.25,25663.55,25379.75,25406.55,296600
2026-02-23,25713.0,25771.45,25609.35,25678.4,313700
2026-02-24,25424.65,25641.8,25327.6,25641.8,439100
2026-02-25,25482.5,25652.6,25428.2,25512.6,414200
2026-02-26,25496.55,25572.95,25400.95,25556.3,405200
2026-02-27,25178.65,25476.4,25141.3,25459.85,438900
2026-03-02,24865.7,24989.35,24603.5,24659.25,519200
2026-03-04,24480.5,24602.45,24305.4,24388.8,599000
2026-03-05,24765.9,24854.2,24529.4,24615.95,504300
2026-03-06,24450.45,24700.9,24415.75,24656.4,433400
2026-03-09,24028.05,24078.15,23697.8,23868.05,526900
2026-03-10,24261.6,24303.8,24079.95,24280.8,444300
2026-03-11,23866.85,24299.0,23834.3,24231.85,407400
2026-03-12,23639.15,23833.15,23556.3,23674.85,501000
2026-03-13,23151.1,23492.4,23112.0,23462.5,519800
2026-03-16,23408.8,23502.0,22955.25,23116.1,540300
2026-03-17,23581.15,23656.8,23346.6,23493.2,458800
2026-03-18,23777.8,23862.25,23618.45,23632.9,382900
2026-03-19,23002.15,23378.7,22930.35,23197.75,550100
2026-03-20,23114.5,23345.15,23067.6,23110.15,663300
2026-03-23,22512.65,22851.7,22471.25,22824.35,550300
2026-03-24,22912.4,23057.3,22624.2,22878.45,538100
2026-03-25,23306.45,23465.35,23063.2,23064.4,505400
2026-03-27,22819.6,23186.1,22804.55,23173.55,612600
2026-03-30,22331.4,22714.1,22283.85,22549.65,698600
2026-04-01,22679.4,22941.3,22618.6,22899.0,518000
2026-04-02,22713.1,22782.3,22182.55,22383.4,495100
2026-04-06,22968.25,22998.35,22542.95,22780.3,426400
2026-04-07,23123.65,23153.85,22719.3,22838.7,477000
2026-04-08,23997.35,24025.15,23828.5,23855.15,639300
2026-04-09,23775.1,23990.75,23682.8,23909.05,466600
2026-04-10,24050.6,24074.05,23856.35,23880.55,481300
2026-04-13,23842.65,23907.4,23555.6,23589.6,488800
2026-04-15,24231.3,24280.9,24145.8,24163.8,460300
2026-04-16,24196.75,24400.95,24102.8,24385.2,508000
2026-04-17,24353.55,24371.9,24096.05,24165.9,498600
2026-04-20,24364.85,24480.65,24241.25,24391.5,415900
2026-04-21,24576.6,24601.7,24354.9,24374.55,425800
2026-04-22,24378.1,24515.95,24352.9,24470.85,440500
2026-04-23,24173.05,24310.2,24134.8,24202.35,467500
2026-04-24,23897.95,24206.0,23813.65,24100.55,438400
2026-04-27,24092.7,24130.7,23936.2,23945.45,430300
2026-04-28,23995.7,24181.8,23957.05,24049.9,554100
2026-04-29,24177.65,24334.7,24059.95,24096.9,531100
2026-04-30,23997.55,24087.45,23796.85,23996.95,505500
2026-05-04,24119.3,24290.2,24004.75,24063.55,419100
2026-05-05,24032.8,24081.7,23882.05,24052.6,363300
2026-05-06,24330.95,24356.5,23997.9,24171.0,429200
2026-05-07,24326.65,24482.1,24284.0,24398.5,440600
2026-05-08,24176.15,24253.8,24126.65,24233.65,335900
2026-05-11,23815.85,23997.45,23799.1,23970.1,390100
2026-05-12,23379.55,23757.55,23348.4,23722.6,447500
2026-05-13,23412.6,23582.95,23262.55,23362.45,415400
2026-05-14,23689.6,23777.2,23426.55,23530.25,428700
2026-05-15,23643.5,23839.3,23610.3,23731.4,408900
2026-05-18,23649.95,23695.65,23317.1,23482.2,392000
2026-05-19,23618.0,23782.3,23587.2,23675.3,442000
2026-05-20,23533.15,23541.45,23397.3,23457.25,0
